"BHK","Area_SqFt","City","Price_Lacs","Locality","Avg_Price_Per_SqFt","Possession_Status","Listing_Title","Listing_URL","Source","Page_Number"
"4","2640","Thrissur","124.01","Veliyannur","4.70k/sq.ft","1st May, 2027","4 BHK Independent House in Veliyannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00438","Synthetic","29"
"3.5","1500","Thrissur","62.3","Guruvayur","4.15k/sq.ft","Ready to move","3.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00439","Synthetic","29"
"4.5","1610","Thrissur","129.3","Manathala, Chavakkad","8.03k/sq.ft","Ready to move","4.5 BHK Independent House in Manathala, Chavakkad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00440","Synthetic","29"
"2","880","Thrissur","105.64","Chettupuzha","12.00k/sq.ft","1st Mar, 2027","2 BHK Independent House in Chettupuzha, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00441","Synthetic","30"
"3.5","2200","Thrissur","85.14","Mannuthy","3.87k/sq.ft","Ready to move","3.5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00442","Synthetic","30"
"3","1380","Thrissur","44.84","Koorkenchery","3.25k/sq.ft","Ready to move","3 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00443","Synthetic","30"
"2","2920","Thrissur","97.5","Puthurkkara","3.34k/sq.ft","1st Nov, 2026","2 BHK Independent House in Puthurkkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00444","Synthetic","30"
"4","1170","Thrissur","65.91","Guruvayur","5.63k/sq.ft","1st Dec, 2026","4 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00445","Synthetic","30"
"3.5","2600","Thrissur","117.55","Nalukettu","4.52k/sq.ft","Ready to move","3.5 BHK Independent House in Nalukettu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00446","Synthetic","30"
"3","2690","Thrissur","106.23","Thiruvilwamala Town","3.95k/sq.ft","1st Aug, 2027","3 BHK Independent House in Thiruvilwamala Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00447","Synthetic","30"
"2","1720","Thrissur","21.21","Chalakudy","1.23k/sq.ft","Ready to move","2 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00448","Synthetic","30"
"3.5","430","Thrissur","14.57","Puthurkkara","3.39k/sq.ft","1st Apr, 2027","3.5 BHK Independent House in Puthurkkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00449","Synthetic","30"
"1.5","740","Thrissur","63.04","Kattilappoovam, Killannur","8.52k/sq.ft","1st Jan, 2027","1.5 BHK Independent House in Kattilappoovam, Killannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00450","Synthetic","30"
"4.5","2020","Thrissur","59.91","Kuriachira","2.97k/sq.ft","1st Oct, 2026","4.5 BHK Independent House in Kuriachira, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00451","Synthetic","30"
"2","1690","Thrissur","93.41","Irinjalakuda","5.53k/sq.ft","1st Aug, 2027","2 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00452","Synthetic","30"
"3.5","2410","Thrissur","115.06","Pallikkulam","4.77k/sq.ft","1st Feb, 2027","3.5 BHK Independent House in Pallikkulam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00453","Synthetic","30"
"1.5","1590","Thrissur","61.51","Irinjalakuda","3.87k/sq.ft","1st Oct, 2026","1.5 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00454","Synthetic","30"
"2.5","3230","Thrissur","73.86","Guruvayur","2.29k/sq.ft","1st Jun, 2027","2.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00455","Synthetic","30"
"3.5","1470","Thrissur","61.54","Manathala, Chavakkad","4.19k/sq.ft","Ready to move","3.5 BHK Independent House in Manathala, Chavakkad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00456","Synthetic","30"
"4","1910","Thrissur","61.23","Thaikkattussery","3.21k/sq.ft","1st Sep, 2026","4 BHK Independent House in Thaikkattussery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00457","Synthetic","30"
"3","2220","Thrissur","111.93","Nattika","5.04k/sq.ft","1st Mar, 2027","3 BHK Independent House in Nattika, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00458","Synthetic","30"
"4.5","1490","Thrissur","48.79","Kolazhy","3.27k/sq.ft","Ready to move","4.5 BHK Independent House in Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00459","Synthetic","30"
"3","2630","Thrissur","132.91","Peramangalam","5.05k/sq.ft","Ready to move","3 BHK Independent House in Peramangalam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00460","Synthetic","30"
"3.5","2140","Thrissur","105.24","Irinjalakuda","4.92k/sq.ft","28th Feb, 2027","3.5 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00461","Synthetic","31"
"4","4090","Thrissur","348.11","Patturaikkal","8.51k/sq.ft","1st Feb, 2027","4 BHK Independent House in Patturaikkal, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00462","Synthetic","31"
"3.5","1060","Thrissur","36.31","Annamanada","3.43k/sq.ft","Ready to move","3.5 BHK Independent House in Annamanada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00463","Synthetic","31"
"3.5","1280","Thrissur","52.89","Vellanikkara","4.13k/sq.ft","Ready to move","3.5 BHK Independent House in Vellanikkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00464","Synthetic","31"
"2","2200","Thrissur","101.84","Thaikkattussery","4.63k/sq.ft","Ready to move","2 BHK Independent House in Thaikkattussery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00465","Synthetic","31"
"4","2450","Thrissur","100.06","Veliyannur","4.08k/sq.ft","1st Jul, 2027","4 BHK Independent House in Veliyannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00466","Synthetic","31"
"3","1200","Thrissur","42.6","Viyyoor","3.55k/sq.ft","Ready to move","3 BHK Independent House in Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00467","Synthetic","31"
"3","3500","Thrissur","185.0","Pandikkavu, Viyyoor","5.29k/sq.ft","1st Nov, 2026","3 BHK Independent House in Pandikkavu, Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00468","Synthetic","31"
"5","2600","Thrissur","120.74","Mannuthy","4.64k/sq.ft","Ready to move","5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00469","Synthetic","31"
"2.5","2390","Thrissur","107.73","Guruvayur","4.51k/sq.ft","1st Jun, 2027","2.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00470","Synthetic","31"
"3","1810","Thrissur","58.59","Pandikkavu, Viyyoor","3.24k/sq.ft","Ready to move","3 BHK Independent House in Pandikkavu, Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00471","Synthetic","31"
"2","1420","Thrissur","60.34","Thrissur Rural","4.25k/sq.ft","1st Jun, 2027","2 BHK Independent House in Thrissur Rural, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00472","Synthetic","31"
"3","2740","Thrissur","175.64","Manathala, Chavakkad","6.41k/sq.ft","Ready to move","3 BHK Independent House in Manathala, Chavakkad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00473","Synthetic","31"
"2.5","1420","Thrissur","47.32","Ollur","3.33k/sq.ft","Ready to move","2.5 BHK Independent House in Ollur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00474","Synthetic","31"
"4","1650","Thrissur","74.1","Poochatty","4.49k/sq.ft","1st Jul, 2027","4 BHK Independent House in Poochatty, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00475","Synthetic","31"
"2","1940","Thrissur","100.73","Desamangalam","5.19k/sq.ft","1st Feb, 2027","2 BHK Independent House in Desamangalam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00476","Synthetic","31"
"4.5","2030","Thrissur","83.5","Mannuthy","4.11k/sq.ft","Ready to move","4.5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00477","Synthetic","31"
"4","2020","Thrissur","62.94","Thrissur City","3.12k/sq.ft","1st Jan, 2027","4 BHK Independent House in Thrissur City, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00478","Synthetic","31"
"3","1930","Thrissur","93.14","Chalakudy Town","4.83k/sq.ft","Ready to move","3 BHK Independent House in Chalakudy Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00479","Synthetic","31"
"3","1270","Thrissur","75.81","Kuttumukku, Cheroor","5.97k/sq.ft","1st Feb, 2027","3 BHK Independent House in Kuttumukku, Cheroor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00480","Synthetic","31"
"4.5","8130","Thrissur","484.33","Aranattukara","5.96k/sq.ft","Ready to move","4.5 BHK Independent House in Aranattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00481","Synthetic","32"
"4","3720","Thrissur","279.03","Kaiparambu","7.50k/sq.ft","Ready to move","4 BHK Independent House in Kaiparambu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00482","Synthetic","32"
"3.5","1160","Thrissur","84.98","Chelakkara","7.33k/sq.ft","Ready to move","3.5 BHK Independent House in Chelakkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00483","Synthetic","32"
"3","1660","Thrissur","92.31","Triprayar","5.56k/sq.ft","Ready to move","3 BHK Independent House in Triprayar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00484","Synthetic","32"
"3","340","Thrissur","19.14","Shornur","5.63k/sq.ft","1st Oct, 2026","3 BHK Independent House in Shornur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00485","Synthetic","32"
"3.5","1120","Thrissur","36.68","Koorkenchery","3.28k/sq.ft","1st Jun, 2027","3.5 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00486","Synthetic","32"
"4","2140","Thrissur","111.29","Ollur","5.20k/sq.ft","Ready to move","4 BHK Independent House in Ollur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00487","Synthetic","32"
"3.5","2280","Thrissur","83.19","Mannuthy","3.65k/sq.ft","1st Aug, 2027","3.5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00488","Synthetic","32"
"3.5","2170","Thrissur","98.37","Kuriachira","4.53k/sq.ft","31st Mar, 2027","3.5 BHK Independent House in Kuriachira, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00489","Synthetic","32"
"3.5","1660","Thrissur","80.96","Vadookara","4.88k/sq.ft","31st Mar, 2027","3.5 BHK Independent House in Vadookara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00490","Synthetic","32"
"1.5","3060","Thrissur","193.34","Pazhayannur","6.32k/sq.ft","Ready to move","1.5 BHK Independent House in Pazhayannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00491","Synthetic","32"
"3","1780","Thrissur","78.25","West Nada","4.40k/sq.ft","1st May, 2027","3 BHK Independent House in West Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00492","Synthetic","32"
"2.5","1860","Thrissur","85.77","Kunnamkulam","4.61k/sq.ft","1st Jun, 2027","2.5 BHK Independent House in Kunnamkulam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00493","Synthetic","32"
"4","2600","Thrissur","95.13","Puthenchira","3.66k/sq.ft","Ready to move","4 BHK Independent House in Puthenchira, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00494","Synthetic","32"
"5","2160","Thrissur","82.58","Pavaratty Town","3.82k/sq.ft","1st Oct, 2026","5 BHK Independent House in Pavaratty Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00495","Synthetic","32"
"3","1340","Thrissur","18.36","Kalletumkara","1.37k/sq.ft","Ready to move","3 BHK Independent House in Kalletumkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00496","Synthetic","32"
"2","1080","Thrissur","49.56","Maruthayoor","4.59k/sq.ft","Ready to move","2 BHK Independent House in Maruthayoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00497","Synthetic","32"
"3","1880","Thrissur","80.29","Kunnamkulam","4.27k/sq.ft","1st Mar, 2027","3 BHK Independent House in Kunnamkulam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00498","Synthetic","32"
"3","2030","Thrissur","60.06","Guruvayur","2.96k/sq.ft","Ready to move","3 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00499","Synthetic","32"
"5","3940","Thrissur","110.86","Pottore, Killannur","2.81k/sq.ft","Ready to move","5 BHK Independent House in Pottore, Killannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00500","Synthetic","32"
"2.5","2460","Thrissur","138.6","Perinchery","5.63k/sq.ft","Ready to move","2.5 BHK Independent House in Perinchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00501","Synthetic","33"
"4.5","3910","Thrissur","165.07","Amalanagar","4.22k/sq.ft","Ready to move","4.5 BHK Independent House in Amalanagar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00502","Synthetic","33"
"4","2700","Thrissur","77.77","Guruvayur","2.88k/sq.ft","Ready to move","4 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00503","Synthetic","33"
"4","4400","Thrissur","187.88","Paravattani","4.27k/sq.ft","Ready to move","4 BHK Independent House in Paravattani, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00504","Synthetic","33"
"1.5","2420","Thrissur","81.56","Chalakudy","3.37k/sq.ft","1st Jul, 2027","1.5 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00505","Synthetic","33"
"3","790","Thrissur","43.56","Ayyanthole","5.51k/sq.ft","Ready to move","3 BHK Independent House in Ayyanthole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00506","Synthetic","33"
"4","1670","Thrissur","76.56","Mannuthy","4.58k/sq.ft","Ready to move","4 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00507","Synthetic","33"
"3.5","1770","Thrissur","65.85","Guruvayur","3.72k/sq.ft","Ready to move","3.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00508","Synthetic","33"
"1.5","2660","Thrissur","142.17","Velur","5.34k/sq.ft","Ready to move","1.5 BHK Independent House in Velur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00509","Synthetic","33"
"2","2780","Thrissur","107.99","Amalanagar","3.88k/sq.ft","1st Jan, 2027","2 BHK Independent House in Amalanagar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00510","Synthetic","33"
"2.5","1720","Thrissur","72.15","Puranattukara","4.19k/sq.ft","Ready to move","2.5 BHK Independent House in Puranattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00511","Synthetic","33"
"3","2700","Thrissur","239.04","Kuttanellur","8.85k/sq.ft","Ready to move","3 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00512","Synthetic","33"
"3.5","2960","Thrissur","163.75","Nellikunnu","5.53k/sq.ft","1st Jun, 2027","3.5 BHK Independent House in Nellikunnu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00513","Synthetic","33"
"3","1770","Thrissur","82.64","Palayoor","4.67k/sq.ft","Ready to move","3 BHK Independent House in Palayoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00514","Synthetic","33"
"1.5","750","Thrissur","22.35","Sringapuram, Kodungallur","2.98k/sq.ft","Ready to move","1.5 BHK Independent House in Sringapuram, Kodungallur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00515","Synthetic","33"
"5","1570","Thrissur","60.07","Mannuthy","3.83k/sq.ft","1st Mar, 2027","5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00516","Synthetic","33"
"3.5","390","Thrissur","14.87","Pandikkavu, Viyyoor","3.81k/sq.ft","31st Mar, 2027","3.5 BHK Independent House in Pandikkavu, Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00517","Synthetic","33"
"4","3100","Thrissur","122.23","Peringottukara","3.94k/sq.ft","1st Aug, 2027","4 BHK Independent House in Peringottukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00518","Synthetic","33"
"3","1400","Thrissur","83.86","Kuttumukku, Cheroor","5.99k/sq.ft","Ready to move","3 BHK Independent House in Kuttumukku, Cheroor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00519","Synthetic","33"
"4","2150","Thrissur","104.28","Mannuthy","4.85k/sq.ft","1st Mar, 2027","4 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00520","Synthetic","33"
"4","1850","Thrissur","85.87","Nadathara","4.64k/sq.ft","1st Aug, 2027","4 BHK Independent House in Nadathara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00521","Synthetic","34"
"2.5","2280","Thrissur","125.14","Manathala, Chavakkad","5.49k/sq.ft","1st Mar, 2027","2.5 BHK Independent House in Manathala, Chavakkad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00522","Synthetic","34"
"4","2680","Thrissur","79.23","Koorkenchery","2.96k/sq.ft","Ready to move","4 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00523","Synthetic","34"
"4","2800","Thrissur","157.27","Kottappuram","5.62k/sq.ft","1st Sep, 2026","4 BHK Independent House in Kottappuram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00524","Synthetic","34"
"3.5","2430","Thrissur","111.88","Thrissur Rural","4.60k/sq.ft","1st Jan, 2027","3.5 BHK Independent House in Thrissur Rural, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00525","Synthetic","34"
"3","1410","Thrissur","69.41","Chiyyaram","4.92k/sq.ft","Ready to move","3 BHK Independent House in Chiyyaram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00526","Synthetic","34"
